,NAME,CATEGORY,SUBCATEGORY,LON,LAT,CITY,OPENING_HOURS,OTHER_TAGS
115443,Berghotel Distelboden,ACCOMMODATION,HOTEL,8.279605400000001,46.7708908,Melchsee-Frutt,,"{""name"":""Berghotel Distelboden"",""tourism"":""hotel""}"
115444,Berggasthaus Tannalp,ACCOMMODATION,HOTEL,8.3189866,46.778907800000006,Melchsee-Frutt,,"{""name"":""Berggasthaus Tannalp"",""tourism"":""hotel""}"
115526,Bergheimat,ACCOMMODATION,HOTEL,7.936899700000001,46.1277462,,,"{""name"":""Bergheimat"",""tourism"":""hotel""}"
115529,Dom,ACCOMMODATION,HOTEL,7.9366164,46.1225232,,,"{""name"":""Dom"",""tourism"":""hotel""}"
115530,Touring,ACCOMMODATION,HOTEL,7.9363311,46.1215239,,,"{""name"":""Touring"",""tourism"":""hotel""}"
115531,Adler,ACCOMMODATION,HOTEL,7.9408168,46.113246100000005,,,"{""name"":""Adler"",""tourism"":""hotel""}"
115546,Hotel Restraurant Ochsen,ACCOMMODATION,HOTEL,9.5106101,47.4483399,Grub AR,,"{""name"":""Hotel Restraurant Ochsen"",""tourism"":""hotel""}"
115555,Sonne,ACCOMMODATION,HOTEL,8.3412944,47.351291100000005,,,"{""name"":""Sonne"",""tourism"":""hotel""}"
115572,Grischuna,ACCOMMODATION,HOTEL,9.8825347,46.8678439,Klosters,,"{""tourism"":""hotel"",""name"":""Grischuna"",""wikidata"":""Q29784838""}"
115648,Olympica,ACCOMMODATION,HOTEL,7.9606478,46.3085968,Brig-Glis,,"{""internet_access"":""wlan"",""name"":""Olympica"",""tourism"":""hotel""}"
115740,Landhaus,ACCOMMODATION,HOTEL,8.2684162,46.4879593,Münster (VS),,"{""amenity"":""restaurant"",""name"":""Landhaus"",""tourism"":""hotel""}"
115861,Gasthaus zum Ochsen,ACCOMMODATION,HOTEL,9.2999887,47.5458295,Amriswil,,"{""name"":""Gasthaus zum Ochsen"",""tourism"":""hotel""}"
115864,Greuterhof,ACCOMMODATION,HOTEL,8.8400412,47.5444802,Islikon,,"{""name"":""Greuterhof"",""tourism"":""hotel""}"
117161,Restaurant-Hotel Hirschen,ACCOMMODATION,HOTEL,8.0063451,47.4071474,,,"{""name"":""Restaurant-Hotel Hirschen"",""tourism"":""hotel""}"
117434,prizeotel Bern-City,ACCOMMODATION,HOTEL,7.4576207,46.953323000000005,,,"{""contact:addr"":""Viktoriastrasse 21, 3013 Bern"",""name"":""prizeotel Bern-City"",""tourism"":""hotel"",""brand"":""prizeotel""}"
117843,Thorenberg,ACCOMMODATION,HOTEL,8.2505251,47.0527614,Luzern,,"{""name"":""Thorenberg"",""tourism"":""hotel""}"
118556,Schlosshotel Leuk,ACCOMMODATION,HOTEL,7.635919100000001,46.315767300000005,Leuk,,"{""internet_access"":""wlan"",""tourism"":""hotel"",""name:de"":""Schlosshotel - Leuk"",""name"":""Schlosshotel Leuk"",""name:fr"":""Schlosshotel - Leuk"",""name:en"":""Schlosshotel - Leuk""}"
119150,Holiday Inn Express,ACCOMMODATION,HOTEL,7.9140347,47.3121768,Oftringen,,"{""name"":""Holiday Inn Express"",""tourism"":""hotel""}"
119287,Kränzlin,ACCOMMODATION,HOTEL,9.3744551,47.4260916,,,"{""name"":""Kränzlin"",""tourism"":""hotel""}"
119320,Hotel am Ring,ACCOMMODATION,HOTEL,9.3739842,47.4265613,,,"{""name"":""Hotel am Ring"",""tourism"":""hotel"",""wikidata"":""Q57238308""}"
119423,CUBE Savognin,ACCOMMODATION,HOTEL,9.5908089,46.5975465,Savognin,,"{""internet_access"":""yes"",""tourism"":""hotel"",""stars"":""3"",""bar"":""yes"",""name"":""CUBE Savognin""}"
119424,JUFA Hotel Savognin***s,ACCOMMODATION,HOTEL,9.5931779,46.5943815,Savognin,,"{""internet_access"":""wlan"",""tourism"":""hotel"",""name"":""JUFA Hotel Savognin***s"",""reservation"":""recommended"",""start_date"":""2021-06-01""}"
120511,Schlosshotel Brunnegg,ACCOMMODATION,HOTEL,9.1520238,47.6468993,Kreuzlingen,,"{""name"":""Schlosshotel Brunnegg"",""tourism"":""hotel""}"
120514,Château de Vaumarcus SA,ACCOMMODATION,HOTEL,6.755734100000001,46.8792923,Vaumarcus,,"{""name"":""Château de Vaumarcus SA"",""tourism"":""hotel""}"
120637,Hôtel des Trois Rois,ACCOMMODATION,HOTEL,6.7469462,47.0566323,,,"{""name"":""Hôtel des Trois Rois"",""tourism"":""hotel""}"
120646,Schlössli Sax,ACCOMMODATION,HOTEL,9.4564964,47.230848300000005,Sax,,"{""name"":""Schlössli Sax"",""tourism"":""hotel""}"
120714,Matterhorn-Inn,ACCOMMODATION,HOTEL,7.7759821,46.0671697,,,"{""name"":""Matterhorn-Inn"",""tourism"":""hotel""}"
120748,My Home,ACCOMMODATION,HOTEL,8.7029773,47.4895032,Winterthur,,"{""name"":""My Home"",""tourism"":""hotel""}"
120751,Morteratsch,ACCOMMODATION,HOTEL,9.9408342,46.4510267,,,"{""internet_access"":""wlan"",""name"":""Morteratsch"",""tourism"":""hotel""}"
120877,Moxy,ACCOMMODATION,HOTEL,7.4646584,46.968285,,,"{""name"":""Moxy"",""wheelchair"":""yes"",""tourism"":""hotel""}"
120901,Krone,ACCOMMODATION,HOTEL,8.4390025,47.4827659,Regensberg,,"{""name"":""Krone"",""tourism"":""hotel""}"
121192,Bären,ACCOMMODATION,HOTEL,9.055141,47.0637142,Netstal,Mo-Sa 08:30-24:00; We 08:30-17:00; Su 11:00-17:00,"{""amenity"":""restaurant"",""name"":""Bären"",""tourism"":""hotel""}"
121503,Gasslihof,ACCOMMODATION,HOTEL,9.2765749,46.631708200000006,,,"{""name"":""Gasslihof"",""tourism"":""hotel""}"
121521,Green Marmot,ACCOMMODATION,HOTEL,8.5442824,47.3691023,,,"{""name"":""Green Marmot"",""tourism"":""hotel"",""internet_access"":""wlan""}"
121571,Osteria di bordei,ACCOMMODATION,HOTEL,8.6457488,46.1482827,,,"{""name"":""Osteria di bordei"",""tourism"":""hotel""}"
121767,Adler,ACCOMMODATION,HOTEL,9.001305700000001,46.9218729,,,"{""name"":""Adler"",""tourism"":""hotel"",""amenity"":""restaurant""}"
121782,Pointe de Zinal,ACCOMMODATION,HOTEL,7.6255801,46.1367403,,,"{""name"":""Pointe de Zinal"",""tourism"":""hotel""}"
121809,Grand Chalet Favre,ACCOMMODATION,HOTEL,7.596949700000001,46.220109,,,"{""name"":""Grand Chalet Favre"",""tourism"":""hotel""}"
121888,Seehotel Baumgarten,ACCOMMODATION,HOTEL,8.3647344,46.9979474,Kehrsiten,,"{""name"":""Seehotel Baumgarten"",""tourism"":""hotel"",""survey:date"":""2020-07-26""}"
121905,Hotel Bodenhaus,ACCOMMODATION,HOTEL,9.3241813,46.5535227,,,"{""name"":""Hotel Bodenhaus"",""tourism"":""hotel"",""stars"":""3"",""wikidata"":""Q1630837""}"
121932,Clever Stay Hotel von Rotz,ACCOMMODATION,HOTEL,9.0287206,47.4676605,,24/7,"{""name"":""Clever Stay Hotel von Rotz"",""tourism"":""hotel""}"
122013,Hotel Palais Bad Ragaz,ACCOMMODATION,HOTEL,9.5020295,47.000322800000006,,,"{""name"":""Hotel Palais Bad Ragaz"",""tourism"":""hotel"",""brand"":""Resort Ragaz""}"
122042,Hotel,ACCOMMODATION,HOTEL,7.578255800000001,46.3094655,,,"{""name"":""Hotel"",""tourism"":""hotel""}"
122114,Le Petit Relais,ACCOMMODATION,HOTEL,7.317249500000001,46.5178136,,,"{""facebook"":""https://www.facebook.com/lepetitrelais/"",""name"":""Le Petit Relais"",""tourism"":""hotel"",""stars"":""2""}"
122258,BerglandHof Hotel,ACCOMMODATION,HOTEL,8.1454789,46.4005495,Ernen,,"{""name"":""BerglandHof Hotel"",""tourism"":""hotel"",""stars"":""3""}"
122290,Bahnhöfli,ACCOMMODATION,HOTEL,8.435323200000001,47.0831286,,,"{""name"":""Bahnhöfli"",""tourism"":""hotel""}"
122477,Bloom,ACCOMMODATION,HOTEL,7.598358,47.5644961,Basel,,"{""bar"":""yes"",""name"":""Bloom"",""tourism"":""hotel""}"
122494,Au cavalier,ACCOMMODATION,HOTEL,6.260282200000001,46.513804500000006,,,"{""name"":""Au cavalier"",""tourism"":""hotel""}"
122767,Hotel Bodensee-Arena,ACCOMMODATION,HOTEL,9.1803296,47.6549275,,,"{""name"":""Hotel Bodensee-Arena"",""tourism"":""hotel""}"
122912,Riversong centre thermal,ACCOMMODATION,HOTEL,7.0953385,46.2550578,,,"{""name"":""Riversong centre thermal"",""tourism"":""hotel""}"
122995,Kreuz,ACCOMMODATION,HOTEL,7.7702254,46.6544983,Leissigen,,"{""name"":""Kreuz"",""tourism"":""hotel""}"
123018,Hotel Paradies,ACCOMMODATION,HOTEL,10.2393698,46.78632,,,"{""rooms"":""23"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Hotel Paradies"",""tourism"":""hotel"",""stars"":""5""}"
123473,Landhus Almens,ACCOMMODATION,HOTEL,9.4555291,46.7379071,,,"{""name"":""Landhus Almens"",""tourism"":""hotel"",""rooms"":""4"",""internet_access"":""wlan"",""internet_access:fee"":""no""}"
123537,Schlosshotel Rued,ACCOMMODATION,HOTEL,8.089142200000001,47.292813800000005,Schlossrued,,"{""name"":""Schlosshotel Rued"",""tourism"":""hotel""}"
123541,Hotel Bären,ACCOMMODATION,HOTEL,8.1619194,47.5477441,,,"{""name"":""Hotel Bären"",""tourism"":""hotel""}"
123551,Alpenhof Bed and Breakfast,ACCOMMODATION,HOTEL,7.901531800000001,46.5435528,,,"{""name"":""Alpenhof Bed and Breakfast"",""tourism"":""hotel""}"
123961,Belvédère,ACCOMMODATION,HOTEL,7.6895283,46.6851859,Spiez,,"{""name"":""Belvédère"",""tourism"":""hotel"",""stars"":""4""}"
124191,Hyatt Place,ACCOMMODATION,HOTEL,8.566068000000001,47.451513600000006,,,"{""name"":""Hyatt Place"",""tourism"":""hotel""}"
124195,Hyatt Regency,ACCOMMODATION,HOTEL,8.5656535,47.4498977,,,"{""name"":""Hyatt Regency"",""tourism"":""hotel""}"
124256,La Rocca,ACCOMMODATION,HOTEL,8.724893100000001,46.1402361,,,"{""name"":""La Rocca"",""tourism"":""hotel""}"
124418,Kreuz,ACCOMMODATION,HOTEL,7.4407661,46.4572099,,,"{""name"":""Kreuz"",""tourism"":""hotel""}"
124500,Aarauerhof,ACCOMMODATION,HOTEL,8.050405900000001,47.3916915,Aarau,,"{""wheelchair"":""limited"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""stars"":""3"",""name"":""Aarauerhof""}"
124921,Souvenir,ACCOMMODATION,HOTEL,7.5880317,47.5524102,,,"{""name"":""Souvenir"",""tourism"":""hotel""}"
124929,Auberge des Vergers,ACCOMMODATION,HOTEL,6.0719561,46.2322165,Meyrin,,"{""rooms"":""10"",""tourism"":""hotel"",""bar"":""yes"",""name"":""Auberge des Vergers"",""start_date"":""2020""}"
124980,b_motel,ACCOMMODATION,HOTEL,7.5892698,47.5484013,,,"{""name"":""b_motel"",""tourism"":""hotel""}"
124981,City Inn,ACCOMMODATION,HOTEL,7.5893889,47.5486818,,,"{""name"":""City Inn"",""tourism"":""hotel""}"
125117,Panorama,ACCOMMODATION,HOTEL,7.7014602,46.7197171,,,"{""name"":""Panorama"",""tourism"":""hotel""}"
125255,Centrale,ACCOMMODATION,HOTEL,8.9254733,46.1484017,,,"{""name"":""Centrale"",""tourism"":""hotel""}"
125420,Unione,ACCOMMODATION,HOTEL,8.7456935,46.227480500000006,,,"{""name"":""Unione"",""tourism"":""hotel""}"
125453,Le Major Davel,ACCOMMODATION,HOTEL,6.7314354000000005,46.4879076,,,"{""name"":""Le Major Davel"",""tourism"":""hotel""}"
125455,Montpelier,ACCOMMODATION,HOTEL,7.219587300000001,46.097455100000005,,,"{""name"":""Montpelier"",""tourism"":""hotel""}"
125486,B&B Hotel,ACCOMMODATION,HOTEL,7.593934600000001,47.589615,Weil am Rhein,"Mo-Fr 06:00-23:00; Sa 07:00-22:00; Su 07:00-12:00,17:00-22:00","{""rooms"":""90"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""name"":""B&B Hotel""}"
125562,Gasthaus Elmer,ACCOMMODATION,HOTEL,9.1712605,46.957815100000005,,Mo-Su 20:00-23:00;We off,"{""amenity"":""restaurant"",""name"":""Gasthaus Elmer"",""cuisine"":""regional"",""tourism"":""hotel""}"
125845,Gasthof Enge,ACCOMMODATION,HOTEL,7.546957000000001,47.195985,,"Mo-Fr 06:15-00:30, Sa 07:00-00:30; Su 08:00-00:30","{""internet_access"":""wlan"",""amenity"":""restaurant"",""internet_access:fee"":""no"",""tourism"":""hotel"",""building"":""yes"",""name"":""Gasthof Enge""}"
126055,Appart' Hotek,ACCOMMODATION,HOTEL,8.557277800000001,47.3554368,,,"{""name"":""Appart' Hotek"",""tourism"":""hotel""}"
126818,The Hide,ACCOMMODATION,HOTEL,9.2824627,46.8331175,,,"{""rooms"":""47"",""name"":""The Hide"",""tourism"":""hotel"",""stars"":""4""}"
126875,Ferienwohnungen Arizona,ACCOMMODATION,HOTEL,7.9561884,46.0967756,,,"{""name"":""Ferienwohnungen Arizona"",""tourism"":""hotel""}"
127054,Berghaus Nagens,ACCOMMODATION,HOTEL,9.233992,46.8619911,,,"{""name"":""Berghaus Nagens"",""tourism"":""hotel""}"
127351,54 Hochgenuss,ACCOMMODATION,HOTEL,8.644814100000001,46.8566839,,,"{""wheelchair"":""yes"",""level"":""7"",""smoking"":""no"",""name"":""54 Hochgenuss"",""reservation"":""yes"",""tourism"":""hotel""}"
127359,Les Logis de l'Horloger,ACCOMMODATION,HOTEL,6.8142429,47.0975388,La Chaux-de-Fonds,,"{""internet_access"":""wlan"",""internet_access:fee"":""customers"",""name"":""Les Logis de l'Horloger"",""tourism"":""hotel""}"
127411,Weisshorn,ACCOMMODATION,HOTEL,8.221526500000001,46.4567655,Ritzingen,,"{""payment:maestro"":""yes"",""payment:mastercard"":""yes"",""payment:notes"":""yes"",""amenity"":""restaurant"",""tourism"":""hotel"",""stars"":""2"",""payment:visa"":""yes"",""payment:american_express"":""yes"",""payment:jcb"":""yes"",""payment:diners_club"":""yes"",""name"":""Weisshorn"",""payment:coins"":""yes"",""payment:visa_electron"":""yes"",""payment:discover_card"":""yes""}"
127415,Hotel Rössli,ACCOMMODATION,HOTEL,7.5361906,47.5506747,Allschwil,,"{""name"":""Hotel Rössli"",""cuisine"":""regional"",""tourism"":""hotel""}"
127746,b-smart Motel,ACCOMMODATION,HOTEL,9.4935318,47.124726200000005,,,"{""name"":""b-smart Motel"",""tourism"":""hotel""}"
127918,Dorfhus Gupf,ACCOMMODATION,HOTEL,9.4824995,47.4267173,Rehetobel,,"{""name"":""Dorfhus Gupf"",""tourism"":""hotel""}"
128799,Palazzo Miralago,ACCOMMODATION,HOTEL,8.7648987,46.1560463,,,"{""name"":""Palazzo Miralago"",""tourism"":""hotel""}"
128890,Hotel-Restaurant Madrisajoch,ACCOMMODATION,HOTEL,9.8141398,46.9696399,,,"{""name"":""Hotel-Restaurant Madrisajoch"",""tourism"":""hotel"",""amenity"":""restaurant""}"
128952,Fontana,ACCOMMODATION,HOTEL,7.1548049,47.093641700000006,,,"{""name"":""Fontana"",""tourism"":""hotel"",""survey:date"":""2021-02-28""}"
129071,Laagers,ACCOMMODATION,HOTEL,9.8728166,46.535853200000005,,,"{""name"":""Laagers"",""tourism"":""hotel""}"
129319,Moxy Lausanne City,ACCOMMODATION,HOTEL,6.6250776,46.522052900000006,Lausanne,,"{""internet_access"":""wlan"",""name"":""Moxy Lausanne City"",""tourism"":""hotel"",""brand"":""Moxy""}"
129431,Elite,ACCOMMODATION,HOTEL,6.631358400000001,46.5182301,Lausanne,,"{""rooms"":""33"",""internet_access"":""wlan"",""tourism"":""hotel"",""stars"":""3"",""name"":""Elite""}"
129433,Lausanne Palace,ACCOMMODATION,HOTEL,6.6309165000000005,46.5195586,Lausanne,,"{""wheelchair"":""yes"",""internet_access"":""wlan"",""tourism"":""hotel"",""stars"":""5"",""name:ko"":""로잔 팰리스"",""name"":""Lausanne Palace"",""wikidata"":""Q3219698""}"
129440,Landgasthof Meierei,ACCOMMODATION,HOTEL,9.8608799,46.494708,,,"{""name"":""Landgasthof Meierei"",""tourism"":""hotel""}"
130121,Culinarium Alpinum,ACCOMMODATION,HOTEL,8.3691768,46.9555373,,,"{""name"":""Culinarium Alpinum"",""tourism"":""hotel""}"
130146,Gasthaus zum Salmen,ACCOMMODATION,HOTEL,8.603738700000001,47.6473967,,"Mo,We-Sa 11:30-14:00,17:00-23:00; Su 11:30-23:00","{""name"":""Gasthaus zum Salmen"",""tourism"":""hotel"",""amenity"":""restaurant""}"
130334,Transit Hotel & Dayrooms,ACCOMMODATION,HOTEL,8.5601844,47.4505622,,,"{""level"":""1"",""name"":""Transit Hotel & Dayrooms"",""tourism"":""hotel""}"
130439,Hotel 2B,ACCOMMODATION,HOTEL,8.6361164,47.6956266,Schaffhausen,,"{""name"":""Hotel 2B"",""tourism"":""hotel""}"
130609,Jägerheim,ACCOMMODATION,HOTEL,8.1477465,46.3819274,Ausserbinn,,"{""name"":""Jägerheim"",""tourism"":""hotel""}"
130993,Hotel IDEA,ACCOMMODATION,HOTEL,8.3737942,47.4197136,,,"{""name"":""Hotel IDEA"",""tourism"":""hotel""}"
131006,Gasthof Bären,ACCOMMODATION,HOTEL,7.8645027,46.726806100000005,Habkern,,"{""internet_access"":""yes"",""internet_access:fee"":""no"",""name"":""Gasthof Bären"",""tourism"":""hotel""}"
131254,Weisses Kreuz,ACCOMMODATION,HOTEL,7.3054237,47.0729192,Lyss,,"{""internet_access"":""wlan"",""amenity"":""restaurant"",""name"":""Weisses Kreuz"",""tourism"":""hotel""}"
131271,Ristorante alpino,ACCOMMODATION,HOTEL,8.7871658,46.3503021,Sonogno,,"{""rooms"":""9"",""tourism"":""hotel"",""name"":""Ristorante alpino""}"
131368,Spatz,ACCOMMODATION,HOTEL,7.304537300000001,47.0768004,Lyss,,"{""wheelchair"":""yes"",""amenity"":""restaurant"",""name"":""Spatz"",""tourism"":""hotel""}"
131409,Centurion Towerhotel,ACCOMMODATION,HOTEL,8.211719200000001,47.480242200000006,Windisch,,"{""rooms"":""66"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""name"":""Centurion Towerhotel"",""start_date"":""2021-03-01""}"
131549,Ronalp,ACCOMMODATION,HOTEL,7.823263600000001,46.2779109,,,"{""name"":""Ronalp"",""tourism"":""hotel""}"
131773,REKA Feriendorf Bergün,ACCOMMODATION,HOTEL,9.7425133,46.6299804,,,"{""name"":""REKA Feriendorf Bergün"",""tourism"":""hotel""}"
131961,Hôtel de l'Ours Bellelay,ACCOMMODATION,HOTEL,7.166920200000001,47.2627417,Bellelay,,"{""name"":""Hôtel de l'Ours Bellelay"",""tourism"":""hotel""}"
132030,Locanda Orelli,ACCOMMODATION,HOTEL,8.5121939,46.5061113,Bedretto,,"{""restaurant"":""yes"",""name"":""Locanda Orelli"",""tourism"":""hotel""}"
132038,Hôtel Aux Remparts,ACCOMMODATION,HOTEL,7.157111400000001,46.8117625,Fribourg,,"{""name"":""Hôtel Aux Remparts"",""tourism"":""hotel""}"
132674,Gasthaus Alpenrose,ACCOMMODATION,HOTEL,9.5789208,46.4459663,,,"{""name"":""Gasthaus Alpenrose"",""tourism"":""hotel"",""amenity"":""restaurant""}"
132700,Hotel Garni Golf,ACCOMMODATION,HOTEL,8.7683166,46.15453,Ascona,,"{""wheelchair"":""yes"",""air_conditioning"":""yes"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""name"":""Hotel Garni Golf""}"
132829,Gasthaus zum Löwen,ACCOMMODATION,HOTEL,8.665144,47.527027100000005,,,"{""name"":""Gasthaus zum Löwen"",""tourism"":""hotel""}"
132873,Berggasthaus Heimritz,ACCOMMODATION,HOTEL,7.7391997,46.4453989,Kandersteg,,"{""source:addr"":""Gebäudeadressen des Kantons Bern © Amt für Geoinformation des Kantons Bern"",""name"":""Berggasthaus Heimritz"",""tourism"":""hotel"",""addr:place"":""Selden"",""ele"":""1634""}"
132913,Hine Adon,ACCOMMODATION,HOTEL,7.1602630000000005,46.8066813,Fribourg,,"{""internet_access"":""wlan"",""name"":""Hine Adon"",""tourism"":""hotel""}"
132933,Boutique Hotel Josef,ACCOMMODATION,HOTEL,8.534256800000001,47.380590100000006,,,"{""internet_access"":""wlan"",""internet_access:fee"":""customers"",""name"":""Boutique Hotel Josef"",""tourism"":""hotel""}"
133109,Le Mazot,ACCOMMODATION,HOTEL,7.749150800000001,46.020879400000005,,,"{""name"":""Le Mazot"",""tourism"":""hotel""}"
133362,Les Naturelles,ACCOMMODATION,HOTEL,7.6282196,46.3727157,Leukerbad,,"{""internet_access"":""wlan"",""internet_access:fee"":""customers"",""name"":""Les Naturelles"",""tourism"":""hotel""}"
133516,Crêt Bérard,ACCOMMODATION,HOTEL,6.7795667,46.4941133,,,"{""name"":""Crêt Bérard"",""tourism"":""hotel""}"
133777,Studentenhaus Justinus,ACCOMMODATION,HOTEL,8.5539875,47.3871818,,,"{""name"":""Studentenhaus Justinus"",""tourism"":""hotel""}"
133826,Bären,ACCOMMODATION,HOTEL,7.6596216,47.2623693,,,"{""name"":""Bären"",""tourism"":""hotel""}"
133829,Märthof,ACCOMMODATION,HOTEL,7.5873818,47.5587443,Basel,,"{""internet_access"":""wlan"",""name"":""Märthof"",""tourism"":""hotel""}"
133860,Hotel Corona,ACCOMMODATION,HOTEL,8.7917386,46.1692983,Locarno,,"{""internet_access"":""wlan"",""name"":""Hotel Corona"",""tourism"":""hotel""}"
133876,Hotel Fletschhorn,ACCOMMODATION,HOTEL,8.058008000000001,46.1946479,,,"{""name"":""Hotel Fletschhorn"",""tourism"":""hotel""}"
134119,Auberge des Collines,ACCOMMODATION,HOTEL,7.3144529,46.224582000000005,,,"{""name"":""Auberge des Collines"",""tourism"":""hotel""}"
134516,Hotel du Pas de Cheville,ACCOMMODATION,HOTEL,7.312369100000001,46.227022100000006,Conthey,,"{""name"":""Hotel du Pas de Cheville"",""tourism"":""hotel""}"
134524,Hotel Pension La Randulina,ACCOMMODATION,HOTEL,10.3834708,46.8352519,,,"{""name"":""Hotel Pension La Randulina"",""tourism"":""hotel""}"
134608,Berglodge Goms,ACCOMMODATION,HOTEL,8.268078800000001,46.4857098,Münster (VS),,"{""name"":""Berglodge Goms"",""tourism"":""hotel""}"
134722,Au Parc,ACCOMMODATION,HOTEL,7.1391857000000005,46.800606,,,"{""name"":""Au Parc"",""tourism"":""hotel""}"
134814,zum Beck,ACCOMMODATION,HOTEL,8.3379245,46.9791502,Stansstad,,"{""rooms"":""6"",""internet_access"":""yes"",""internet_access:fee"":""customers"",""name"":""zum Beck"",""tourism"":""hotel""}"
134827,Hine Adon Cheval Blanc,ACCOMMODATION,HOTEL,7.056930400000001,46.6167102,Bulle,,"{""name"":""Hine Adon Cheval Blanc"",""tourism"":""hotel""}"
134872,La Cascata,ACCOMMODATION,HOTEL,9.1269549,46.3639755,,,"{""name"":""La Cascata"",""tourism"":""hotel"",""amenity"":""restaurant""}"
134879,Schloss Schauenstein,ACCOMMODATION,HOTEL,9.4462382,46.7212395,,,"{""name"":""Schloss Schauenstein"",""tourism"":""hotel""}"
134880,Casa Caminada,ACCOMMODATION,HOTEL,9.44582,46.7210177,,,"{""name"":""Casa Caminada"",""tourism"":""hotel""}"
134894,Hotel N’vY,ACCOMMODATION,HOTEL,6.1486633,46.215421600000006,,,"{""name"":""Hotel N’vY"",""tourism"":""hotel""}"
135187,Hotel Vatel,ACCOMMODATION,HOTEL,7.084869200000001,46.109447800000005,Martigny,,"{""rooms"":""51"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""name"":""Hotel Vatel""}"
135244,Les Rangs,ACCOMMODATION,HOTEL,7.304706,46.2350725,St-Séverin,,"{""name"":""Les Rangs"",""tourism"":""hotel""}"
135511,Panorama Hotel Elisabetta,ACCOMMODATION,HOTEL,8.7339452,46.1502052,Ronco sopra Ascona,,"{""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Panorama Hotel Elisabetta"",""tourism"":""hotel""}"
135576,Garni Flüela,ACCOMMODATION,HOTEL,10.0785629,46.7489274,,,"{""name"":""Garni Flüela"",""tourism"":""hotel""}"
135627,Neuchâtel City Hotel,ACCOMMODATION,HOTEL,6.9308250000000005,46.9933855,,,"{""name"":""Neuchâtel City Hotel"",""tourism"":""hotel""}"
135831,Hôtel Zodiaque,ACCOMMODATION,HOTEL,7.399959000000001,46.297447600000005,,,"{""name"":""Hôtel Zodiaque"",""tourism"":""hotel""}"
135927,Vallatscha,ACCOMMODATION,HOTEL,8.8578226,46.6732926,,,"{""name"":""Vallatscha"",""tourism"":""hotel""}"
135944,Chrischona Campus Hotel,ACCOMMODATION,HOTEL,7.6819239,47.573050900000005,,Mo-Fr 08:00-12:30,"{""name:de"":""Chrischona Campus Hotellerie"",""internet_access"":""wlan"",""name"":""Chrischona Campus Hotel"",""tourism"":""hotel""}"
136120,Alexandra,ACCOMMODATION,HOTEL,8.808719700000001,46.1748874,,,"{""name"":""Alexandra"",""tourism"":""hotel"",""stars"":""3""}"
136162,Hotel Grüner Wald,ACCOMMODATION,HOTEL,8.6507523,46.8691466,Schattdorf,,"{""name"":""Hotel Grüner Wald"",""tourism"":""hotel""}"
136179,De La Gare,ACCOMMODATION,HOTEL,6.8022013,46.668308200000006,Moudon,,"{""rooms"":""18"",""amenity"":""restaurant"",""name"":""De La Gare"",""tourism"":""hotel""}"
136200,La Suite,ACCOMMODATION,HOTEL,6.9393216,46.8198461,Payerne,Mo-Fr 06:30-22:30; Sa-Su 07:30-23:00; Su 07:30-17:30,"{""amenity"":""restaurant;cafe"",""tourism"":""hotel"",""name"":""La Suite""}"
137047,Park Hotel,ACCOMMODATION,HOTEL,8.73271968581424,47.501043472729386,Winterthur,,"{""name"":""Park Hotel"",""building:levels"":""4"",""tourism"":""hotel"",""stars"":""4"",""building"":""apartments""}"
137153,Walliser Alpentherme & Spa Leukerbad,ACCOMMODATION,HOTEL,7.630370985502453,46.37843780818996,,,"{""name"":""Walliser Alpentherme & Spa Leukerbad"",""tourism"":""hotel"",""building"":""yes""}"
137393,Bibel- und Erholungsheim,ACCOMMODATION,HOTEL,8.693744508791683,47.25598992053565,,,"{""name"":""Bibel- und Erholungsheim"",""tourism"":""hotel"",""building"":""yes""}"
137466,Boldern,ACCOMMODATION,HOTEL,8.701864349341372,47.26221891540265,Männedorf,,"{""internet_access"":""wlan"",""internet_access:fee"":""no"",""tourism"":""hotel"",""building"":""yes"",""religion"":""christian"",""denomination"":""protestant"",""name"":""Boldern""}"
137543,Hotel Restorant Lej da Staz,ACCOMMODATION,HOTEL,9.87127475,46.4971976,St. Moritz,,"{""note"":""Gemeinde Celerina, Postadresse St. Moritz"",""wheelchair"":""limited"",""rooms"":""10"",""amenity"":""restaurant"",""tourism"":""hotel"",""building"":""yes"",""name:de"":""Hotel Restaurant Stazersee"",""name"":""Hotel Restorant Lej da Staz""}"
137684,Hotel FloraAlpina,ACCOMMODATION,HOTEL,8.478308681529649,46.99865026466014,Vitznau,,"{""amenity"":""restaurant"",""cuisine"":""regional"",""tourism"":""hotel"",""building"":""yes"",""name"":""Hotel FloraAlpina""}"
137774,Puurehuus,ACCOMMODATION,HOTEL,8.743982907836761,47.36305363410433,,Mo-Sa 08:00-24:00; Su 08:00-22:00,"{""amenity"":""restaurant"",""name"":""Puurehuus"",""tourism"":""hotel"",""source"":""Yahoo"",""building"":""yes""}"
